2121
itemid	name	level	unk	price	pricec	sell	unk	unk	durtype	duration	hp	attmin	attmax	att(trans)min	att(trans)max	TransGauge	Crit	evade	spectrans	speed	transbotdef	transbotatt	transspeed	ranged	luck	unk	description
8012906	Doodyboy	16777216	2	161280	230400	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8012907	Doodyboy	16777216	2	322560	107520	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8012908	Doodyboy	16777216	2	322560	107520	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8012909	Doodyboy	16777216	2	322560	107520	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
9022901	Doodyboy(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	9830400	0	0	0	0	0	0	0	
9022902	Doodyboy(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	
9022903	Doodyboy(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	
8013000	LittleSheep	16777216	1	0	0	16777216	65537	131072000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8013001	LittleSheep	16777216	2	64000	640000	16842752	16842753	131072001	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013002	LittleSheep	16777216	2	64000	640000	16842752	16842753	131072001	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013003	LittleSheep	16777216	2	64000	640000	16842752	16777217	131072001	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8013004	LittleSheep	16777216	2	192000	273920	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013005	LittleSheep	16777216	2	192000	273920	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013006	LittleSheep	16777216	2	192000	273920	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8013007	LittleSheep	16777216	2	384000	128000	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013008	LittleSheep	16777216	2	384000	128000	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013009	LittleSheep	16777216	2	384000	128000	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
9023001	LittleShe(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	9830400	0	0	0	0	0	0	0	
9023002	LittleShe(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	
9023003	LittleShe(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	
8013100	JawsJr.	16777216	1	0	0	16777216	65537	131072000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8013101	JawsJr.	16777216	2	64000	640000	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013102	JawsJr.	16777216	2	64000	640000	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013103	JawsJr.	16777216	2	64000	640000	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8013104	JawsJr.	16777216	2	192000	273920	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013105	JawsJr.	16777216	2	192000	273920	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013106	JawsJr.	16777216	2	192000	273920	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8013107	JawsJr.	16777216	2	384000	128000	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013108	JawsJr.	16777216	2	384000	128000	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013109	JawsJr.	16777216	2	384000	128000	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
9023101	JawsJr.(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	9830400	0	0	0	0	0	0	0	
9023102	JawsJr.(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	
9023103	JawsJr.(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	
8013200	PandaJr.	16777216	1	0	0	16777216	65537	131072000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8013201	PandaJr.	16777216	2	64000	640000	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013202	PandaJr.	16777216	2	64000	640000	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013203	PandaJr.	16777216	2	64000	640000	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8013204	PandaJr.	16777216	2	192000	273920	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013205	PandaJr.	16777216	2	192000	273920	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013206	PandaJr.	16777216	2	192000	273920	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8013207	PandaJr.	16777216	2	384000	128000	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013208	PandaJr.	16777216	2	384000	128000	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013209	PandaJr.	16777216	2	384000	128000	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
9023201	PandaJr.(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	9830400	0	0	0	0	0	0	0	
9023202	PandaJr.(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	
9023203	PandaJr.(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	
8013400	DarkUrchin	16777216	1	0	0	16777216	65537	131072000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8013401	DarkUrchin	16777216	2	73984	739840	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013402	DarkUrchin	16777216	2	73984	739840	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013403	DarkUrchin	16777216	2	73984	739840	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8013404	DarkUrchin	16777216	2	221952	317440	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013405	DarkUrchin	16777216	2	221952	317440	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013406	DarkUrchin	16777216	2	221952	317440	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8013407	DarkUrchin	16777216	2	443904	148480	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013408	DarkUrchin	16777216	2	443904	148480	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013409	DarkUrchin	16777216	2	443904	148480	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
9023401	DarkUrchi(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	9830400	0	0	0	0	0	0	0	
9023402	DarkUrchi(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	
9023403	DarkUrchi(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	
8013700	GoldJr.	16777216	1	0	0	16777216	65537	131072000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8013701	GoldJr.	16777216	2	73984	739840	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013702	GoldJr.	16777216	2	73984	739840	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013703	GoldJr.	16777216	2	73984	739840	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8013704	GoldJr.	16777216	2	221952	317440	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013705	GoldJr.	16777216	2	221952	317440	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013706	GoldJr.	16777216	2	221952	317440	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8013707	GoldJr.	16777216	2	443904	148480	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013708	GoldJr.	16777216	2	443904	148480	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013709	GoldJr.	16777216	2	443904	148480	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
9023701	GoldJr.(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	9830400	0	0	0	0	0	0	0	
9023702	GoldJr.(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	
9023703	GoldJr.(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	
8013800	S-KnightJr.	16777216	1	0	0	16777216	65537	131072000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8013801	S-KnightJr.	16777216	2	64000	640000	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013802	S-KnightJr.	16777216	2	64000	640000	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013803	S-KnightJr.	16777216	2	64000	640000	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8013804	S-KnightJr.	16777216	2	192000	273920	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013805	S-KnightJr.	16777216	2	192000	273920	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013806	S-KnightJr.	16777216	2	192000	273920	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8013807	S-KnightJr.	16777216	2	384000	128000	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8013808	S-KnightJr.	16777216	2	384000	128000	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8013809	S-KnightJr.	16777216	2	384000	128000	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
9023801	S-KnightJ(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	9830400	0	0	0	0	0	0	0	
9023802	S-KnightJ(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	
9023803	S-KnightJ(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	
8014200	SongokongJr.	16777216	1	0	0	16777216	65537	131072000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8014201	SongokongJr.	16777216	2	64000	640000	16842752	16842753	131072001	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8014202	SongokongJr.	16777216	2	64000	640000	16842752	16842753	131072001	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8014203	SongokongJr.	16777216	2	64000	640000	16842752	16842753	131072001	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8014204	SongokongJr.	16777216	2	192000	273920	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8014205	SongokongJr.	16777216	2	192000	273920	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8014206	SongokongJr.	16777216	2	192000	273920	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8014207	SongokongJr.	16777216	2	384000	128000	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8014208	SongokongJr.	16777216	2	384000	128000	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8014209	SongokongJr.	16777216	2	384000	128000	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
9024201	Songokong(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	9830400	0	0	0	0	0	0	0	
9024202	Songokong(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	
9024203	Songokong(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	
8014400	G.Djunior	16777216	1	0	0	16777216	65537	131072000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8014401	G.Djunior	16777216	2	73984	739840	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8014402	G.Djunior	16777216	2	73984	739840	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8014403	G.Djunior	16777216	2	73984	739840	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8014404	G.Djunior	16777216	2	221952	317440	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8014405	G.Djunior	16777216	2	221952	317440	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8014406	G.Djunior	16777216	2	221952	317440	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8014407	G.Djunior	16777216	2	443904	148480	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8014408	G.Djunior	16777216	2	443904	148480	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8014409	G.Djunior	16777216	2	443904	148480	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
9024401	G.Djunior(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	9830400	0	0	0	0	0	0	0	
9024402	G.Djunior(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	
9024403	G.Djunior(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	
8014900	RangerJr.	16777216	1	0	0	16777216	65537	131072000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8014901	RangerJr.	16777216	2	64000	640000	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8014902	RangerJr.	16777216	2	64000	640000	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8014903	RangerJr.	16777216	2	64000	640000	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8014904	RangerJr.	16777216	2	192000	273920	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8014905	RangerJr.	16777216	2	192000	273920	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8014906	RangerJr.	16777216	2	192000	273920	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8014907	RangerJr.	16777216	2	384000	128000	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8014908	RangerJr.	16777216	2	384000	128000	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8014909	RangerJr.	16777216	2	384000	128000	16842752	16842753	131072365	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
9024901	RangerJ(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	9830400	0	0	0	0	0	0	0	
9024902	RangerJ(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	
9024903	RangerJ(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	
8015000	ThunderJr.	16777216	1	0	0	16777216	65537	131072000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8015001	ThunderJr.	16777216	2	64000	640000	16842752	16842753	131072001	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8015002	ThunderJr.	16777216	2	64000	640000	16842752	16842753	131072001	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8015003	ThunderJr.	16777216	2	64000	640000	16842752	16842753	131072001	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8015004	ThunderJr.	16777216	2	192000	273920	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8015005	ThunderJr.	16777216	2	192000	273920	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8015006	ThunderJr.	16777216	2	192000	273920	16842752	16842753	131072007	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
8015007	ThunderJr.	16777216	2	384000	128000	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	19660800	0	0	0	0	0	0	0	
8015008	ThunderJr.	16777216	2	384000	128000	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	
8015009	ThunderJr.	16777216	2	384000	128000	16842752	16842753	131072030	0	0	0	0	0	0	0	0	0	0	0	13107200	0	0	0	0	0	0	
9025001	Thunder(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	9830400	0	0	0	0	0	0	0	
9025002	Thunder(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	
9025003	Thunder(Drop)	419430400	1	0	0	0	16843009	78643201	0	0	0	0	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	
3031100	S-Tornado	117440512	53761	0	5376	65792	65793	12124160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3031101	S-TornadoCRT(+1)	83886080	64001	0	6400	256	65793	12779520	0	0	0	0	0	196608	0	0	0	0	0	0	0	0	0	0	0	0	
3031102	S-TornadoMIS(+1)	83886080	64001	0	6400	256	65793	12779520	0	0	0	0	0	851968	0	0	0	0	0	0	0	0	0	0	0	0	
3031103	S-TornadoBST(+1)	83886080	64001	0	6400	256	65793	12779520	0	0	0	0	0	2490368	0	0	0	0	0	0	0	0	0	0	0	0	
3031104	S-TornadoCRT(+2)	150994944	74241	0	7424	256	65793	13434880	0	0	0	0	0	0	786432	0	0	0	0	0	0	0	0	0	0	0	
3031105	S-TornadoMIS(+2)	150994944	74241	0	7424	256	65793	13434880	0	0	0	0	0	0	1179648	0	0	0	0	0	0	0	0	0	0	0	
3031106	S-TornadoBST(+2)	150994944	74241	0	7424	256	65793	13434880	0	0	0	0	0	0	2162688	0	0	0	0	0	0	0	0	0	0	0	
3031107	S-TornadoCRT(+3)	184549376	87041	0	8704	256	65793	15335424	0	0	0	0	0	0	0	1245184	0	0	0	0	0	0	0	0	0	0	
3031108	S-TornadoMIS(+3)	184549376	87041	0	8704	256	65793	15335424	0	0	0	0	0	0	0	1638400	0	0	0	0	0	0	0	0	0	0	
3031109	S-TornadoBST(+3)	184549376	87041	0	8704	256	65793	15335424	0	0	0	0	0	0	0	2621440	0	0	0	0	0	0	0	0	0	0	
3031200	BlueCloud	285212672	450561	0	45056	65792	65793	15794176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3031201	BlueCloudCRT(+1)	251658240	537601	0	53760	256	65793	16646144	0	0	0	0	0	983040	0	0	0	0	0	0	0	0	0	0	0	0	
3031202	BlueCloudMIS(+1)	251658240	537601	0	53760	256	65793	16646144	0	0	0	0	0	1638400	0	0	0	0	0	0	0	0	0	0	0	0	
3031203	BlueCloudBST(+1)	251658240	537601	0	53760	256	65793	16646144	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
3031204	BlueCloudCRT(+2)	318767104	640001	0	64000	256	65793	17498112	0	0	0	0	0	0	1245184	0	0	0	0	0	0	0	0	0	0	0	
3031205	BlueCloudMIS(+2)	318767104	640001	0	64000	256	65793	17498112	0	0	0	0	0	0	1638400	0	0	0	0	0	0	0	0	0	0	0	
3031206	BlueCloudBST(+2)	318767104	640001	0	64000	256	65793	17498112	0	0	0	0	0	0	2621440	0	0	0	0	0	0	0	0	0	0	0	
3031207	BlueCloudCRT(+3)	352321536	742401	0	74240	256	65793	19988480	0	0	0	0	0	0	0	1703936	0	0	0	0	0	0	0	0	0	0	
3031208	BlueCloudMIS(+3)	352321536	742401	0	74240	256	65793	19988480	0	0	0	0	0	0	0	2097152	0	0	0	0	0	0	0	0	0	0	
3031209	BlueCloudBST(+3)	352321536	742401	0	74240	256	65793	19988480	0	0	0	0	0	0	0	3080192	0	0	0	0	0	0	0	0	0	0	
3031300	Circler	452984832	1331201	0	133120	65792	65793	20316160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3031301	CirclerCRT(+1)	419430400	1536001	0	153600	256	65793	21364736	0	0	0	0	0	1835008	0	0	0	0	0	0	0	0	0	0	0	0	
3031302	CirclerMIS(+1)	419430400	1536001	0	153600	256	65793	21364736	0	0	0	0	0	2490368	0	0	0	0	0	0	0	0	0	0	0	0	
3031303	CirclerBST(+1)	419430400	1536001	0	153600	256	65793	21364736	0	0	0	0	0	4128768	0	0	0	0	0	0	0	0	0	0	0	0	
3031304	CirclerCRT(+2)	486539264	1766401	0	176640	256	65793	22478848	0	0	0	0	0	0	1769472	0	0	0	0	0	0	0	0	0	0	0	
3031305	CirclerMIS(+2)	486539264	1766401	0	176640	256	65793	22478848	0	0	0	0	0	0	2162688	0	0	0	0	0	0	0	0	0	0	0	
3031306	CirclerBST(+2)	486539264	1766401	0	176640	256	65793	22478848	0	0	0	0	0	0	3145728	0	0	0	0	0	0	0	0	0	0	0	
3031307	CirclerCRT(+3)	520093696	2048001	0	204800	256	65793	25690112	0	0	0	0	0	0	0	2228224	0	0	0	0	0	0	0	0	0	0	
3031308	CirclerMIS(+3)	520093696	2048001	0	204800	256	65793	25690112	0	0	0	0	0	0	0	2621440	0	0	0	0	0	0	0	0	0	0	
3031309	CirclerBST(+3)	520093696	2048001	0	204800	256	65793	25690112	0	0	0	0	0	0	0	3604480	0	0	0	0	0	0	0	0	0	0	
3031400	T-Beacon	620756992	2969601	0	296960	65792	65793	25231360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3031401	T-BeaconCRT(+1)	587202560	3430401	0	343040	256	65793	26542080	0	0	0	0	0	2621440	0	0	0	0	0	0	0	0	0	0	0	0	
3031402	T-BeaconMIS(+1)	587202560	3430401	0	343040	256	65793	26542080	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
3031403	T-BeaconBST(+1)	587202560	3430401	0	343040	256	65793	26542080	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
3031404	T-BeaconCRT(+2)	654311424	3968001	0	396800	256	65793	27852800	0	0	0	0	0	0	2228224	0	0	0	0	0	0	0	0	0	0	0	
3031405	T-BeaconMIS(+2)	654311424	3968001	0	396800	256	65793	27852800	0	0	0	0	0	0	2621440	0	0	0	0	0	0	0	0	0	0	0	
3031406	T-BeaconBST(+2)	654311424	3968001	0	396800	256	65793	27852800	0	0	0	0	0	0	3604480	0	0	0	0	0	0	0	0	0	0	0	
3031407	T-BeaconCRT(+3)	687865856	4582401	0	458240	256	65793	31850496	0	0	0	0	0	0	0	2686976	0	0	0	0	0	0	0	0	0	0	
3031408	T-BeaconMIS(+3)	687865856	4582401	0	458240	256	65793	31850496	0	0	0	0	0	0	0	3080192	0	0	0	0	0	0	0	0	0	0	
3031409	T-BeaconBST(+3)	687865856	4582401	0	458240	256	65793	31850496	0	0	0	0	0	0	0	4063232	0	0	0	0	0	0	0	0	0	0	
3031500	SoundEnergy	788529152	5504001	0	550400	65792	65793	30539776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3031501	SoundEnergyCRT(+1)	754974720	6348801	0	634880	256	65793	32112640	0	0	0	0	0	3473408	0	0	0	0	0	0	0	0	0	0	0	0	
3031502	SoundEnergyMIS(+1)	754974720	6348801	0	634880	256	65793	32112640	0	0	0	0	0	4128768	0	0	0	0	0	0	0	0	0	0	0	0	
3031503	SoundEnergyBST(+1)	754974720	6348801	0	634880	256	65793	32112640	0	0	0	0	0	5767168	0	0	0	0	0	0	0	0	0	0	0	0	
3031504	SoundEnergyCRT(+2)	822083584	7321601	0	732160	256	65793	33751040	0	0	0	0	0	0	2752512	0	0	0	0	0	0	0	0	0	0	0	
3031505	SoundEnergyMIS(+2)	822083584	7321601	0	732160	256	65793	33751040	0	0	0	0	0	0	3145728	0	0	0	0	0	0	0	0	0	0	0	
3031506	SoundEnergyBST(+2)	822083584	7321601	0	732160	256	65793	33751040	0	0	0	0	0	0	4128768	0	0	0	0	0	0	0	0	0	0	0	
3031507	SoundEnergyCRT(+3)	855638016	8422401	0	842240	256	65793	38535168	0	0	0	0	0	0	0	3211264	0	0	0	0	0	0	0	0	0	0	
